trial_id,global_seed,scene_id,scene_seed,algorithm_type,algorithm,trial_seed,q_start,q_goal,target_position,target_quat_wxyz,success
37,42,scene_00_no_obstacle,20260525,planner,prm,2079,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
38,42,scene_00_no_obstacle,20260525,planner,prm,2080,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
39,42,scene_00_no_obstacle,20260525,planner,prm,2081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
40,42,scene_00_no_obstacle,20260525,planner,prm,2082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
41,42,scene_00_no_obstacle,20260525,planner,prm,2083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
42,42,scene_00_no_obstacle,20260525,planner,prm,2084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
43,42,scene_00_no_obstacle,20260525,planner,prm,2085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
44,42,scene_00_no_obstacle,20260525,planner,prm,2086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
45,42,scene_00_no_obstacle,20260525,planner,prm,2087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
46,42,scene_00_no_obstacle,20260525,planner,prm,2088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
47,42,scene_00_no_obstacle,20260525,planner,prm,2089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
48,42,scene_00_no_obstacle,20260525,planner,prm,2090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
49,42,scene_00_no_obstacle,20260525,planner,prm,2091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
0,42,scene_00_no_obstacle,20260525,planner,apf,3042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
1,42,scene_00_no_obstacle,20260525,planner,apf,3043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
2,42,scene_00_no_obstacle,20260525,planner,apf,3044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
3,42,scene_00_no_obstacle,20260525,planner,apf,3045,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
4,42,scene_00_no_obstacle,20260525,planner,apf,3046,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
5,42,scene_00_no_obstacle,20260525,planner,apf,3047,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
6,42,scene_00_no_obstacle,20260525,planner,apf,3048,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
7,42,scene_00_no_obstacle,20260525,planner,apf,3049,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
8,42,scene_00_no_obstacle,20260525,planner,apf,3050,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
9,42,scene_00_no_obstacle,20260525,planner,apf,3051,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
10,42,scene_00_no_obstacle,20260525,planner,apf,3052,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
11,42,scene_00_no_obstacle,20260525,planner,apf,3053,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
12,42,scene_00_no_obstacle,20260525,planner,apf,3054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
13,42,scene_00_no_obstacle,20260525,planner,apf,3055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
14,42,scene_00_no_obstacle,20260525,planner,apf,3056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
15,42,scene_00_no_obstacle,20260525,planner,apf,3057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
16,42,scene_00_no_obstacle,20260525,planner,apf,3058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
17,42,scene_00_no_obstacle,20260525,planner,apf,3059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
18,42,scene_00_no_obstacle,20260525,planner,apf,3060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
19,42,scene_00_no_obstacle,20260525,planner,apf,3061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
20,42,scene_00_no_obstacle,20260525,planner,apf,3062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
21,42,scene_00_no_obstacle,20260525,planner,apf,3063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
22,42,scene_00_no_obstacle,20260525,planner,apf,3064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
23,42,scene_00_no_obstacle,20260525,planner,apf,3065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
24,42,scene_00_no_obstacle,20260525,planner,apf,3066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
25,42,scene_00_no_obstacle,20260525,planner,apf,3067,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
26,42,scene_00_no_obstacle,20260525,planner,apf,3068,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
27,42,scene_00_no_obstacle,20260525,planner,apf,3069,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
28,42,scene_00_no_obstacle,20260525,planner,apf,3070,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
29,42,scene_00_no_obstacle,20260525,planner,apf,3071,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
30,42,scene_00_no_obstacle,20260525,planner,apf,3072,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
31,42,scene_00_no_obstacle,20260525,planner,apf,3073,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
32,42,scene_00_no_obstacle,20260525,planner,apf,3074,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
33,42,scene_00_no_obstacle,20260525,planner,apf,3075,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
34,42,scene_00_no_obstacle,20260525,planner,apf,3076,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
35,42,scene_00_no_obstacle,20260525,planner,apf,3077,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
36,42,scene_00_no_obstacle,20260525,planner,apf,3078,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
37,42,scene_00_no_obstacle,20260525,planner,apf,3079,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
38,42,scene_00_no_obstacle,20260525,planner,apf,3080,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
39,42,scene_00_no_obstacle,20260525,planner,apf,3081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
40,42,scene_00_no_obstacle,20260525,planner,apf,3082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
41,42,scene_00_no_obstacle,20260525,planner,apf,3083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
42,42,scene_00_no_obstacle,20260525,planner,apf,3084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
43,42,scene_00_no_obstacle,20260525,planner,apf,3085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
44,42,scene_00_no_obstacle,20260525,planner,apf,3086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
45,42,scene_00_no_obstacle,20260525,planner,apf,3087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
46,42,scene_00_no_obstacle,20260525,planner,apf,3088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
47,42,scene_00_no_obstacle,20260525,planner,apf,3089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
48,42,scene_00_no_obstacle,20260525,planner,apf,3090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
49,42,scene_00_no_obstacle,20260525,planner,apf,3091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.2411051,-1.0356398,1.1025,0.90258716,0.07058072,-0.47616428]","[0.55,0.18,0.44]",,True
0,42,scene_01_single_box,20260526,planner,rrt,10042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
1,42,scene_01_single_box,20260526,planner,rrt,10043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
2,42,scene_01_single_box,20260526,planner,rrt,10044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
3,42,scene_01_single_box,20260526,planner,rrt,10045,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
4,42,scene_01_single_box,20260526,planner,rrt,10046,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
5,42,scene_01_single_box,20260526,planner,rrt,10047,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
6,42,scene_01_single_box,20260526,planner,rrt,10048,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
7,42,scene_01_single_box,20260526,planner,rrt,10049,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
8,42,scene_01_single_box,20260526,planner,rrt,10050,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
9,42,scene_01_single_box,20260526,planner,rrt,10051,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
10,42,scene_01_single_box,20260526,planner,rrt,10052,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
11,42,scene_01_single_box,20260526,planner,rrt,10053,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
12,42,scene_01_single_box,20260526,planner,rrt,10054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
13,42,scene_01_single_box,20260526,planner,rrt,10055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
14,42,scene_01_single_box,20260526,planner,rrt,10056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
15,42,scene_01_single_box,20260526,planner,rrt,10057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
16,42,scene_01_single_box,20260526,planner,rrt,10058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
17,42,scene_01_single_box,20260526,planner,rrt,10059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
18,42,scene_01_single_box,20260526,planner,rrt,10060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
19,42,scene_01_single_box,20260526,planner,rrt,10061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
20,42,scene_01_single_box,20260526,planner,rrt,10062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
21,42,scene_01_single_box,20260526,planner,rrt,10063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
22,42,scene_01_single_box,20260526,planner,rrt,10064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
23,42,scene_01_single_box,20260526,planner,rrt,10065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
24,42,scene_01_single_box,20260526,planner,rrt,10066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
25,42,scene_01_single_box,20260526,planner,rrt,10067,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
26,42,scene_01_single_box,20260526,planner,rrt,10068,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
27,42,scene_01_single_box,20260526,planner,rrt,10069,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
28,42,scene_01_single_box,20260526,planner,rrt,10070,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
29,42,scene_01_single_box,20260526,planner,rrt,10071,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
30,42,scene_01_single_box,20260526,planner,rrt,10072,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
31,42,scene_01_single_box,20260526,planner,rrt,10073,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
32,42,scene_01_single_box,20260526,planner,rrt,10074,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
33,42,scene_01_single_box,20260526,planner,rrt,10075,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
34,42,scene_01_single_box,20260526,planner,rrt,10076,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
35,42,scene_01_single_box,20260526,planner,rrt,10077,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
36,42,scene_01_single_box,20260526,planner,rrt,10078,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
37,42,scene_01_single_box,20260526,planner,rrt,10079,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
38,42,scene_01_single_box,20260526,planner,rrt,10080,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
39,42,scene_01_single_box,20260526,planner,rrt,10081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
40,42,scene_01_single_box,20260526,planner,rrt,10082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
41,42,scene_01_single_box,20260526,planner,rrt,10083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
42,42,scene_01_single_box,20260526,planner,rrt,10084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
43,42,scene_01_single_box,20260526,planner,rrt,10085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
44,42,scene_01_single_box,20260526,planner,rrt,10086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
45,42,scene_01_single_box,20260526,planner,rrt,10087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
46,42,scene_01_single_box,20260526,planner,rrt,10088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
47,42,scene_01_single_box,20260526,planner,rrt,10089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
48,42,scene_01_single_box,20260526,planner,rrt,10090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
49,42,scene_01_single_box,20260526,planner,rrt,10091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
0,42,scene_01_single_box,20260526,planner,rrt_connect,11042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
1,42,scene_01_single_box,20260526,planner,rrt_connect,11043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
2,42,scene_01_single_box,20260526,planner,rrt_connect,11044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.1674122,-1.1011656,1.4081904,1.0357216,-0.19727183,-0.24138721]","[0.47,0.22,0.42]",,True
